Age,Gender,Tenure,Service_Internet,Service_Phone,Service_TV,Contract,PaymentMethod,MonthlyCharges,TotalCharges,StreamingMovies,StreamingMusic,OnlineSecurity,TechSupport,MonthlyCharges_Contract,TenuretoAgeRatio,MonthlyTotallyChargesRatio,TotalServiceUsage
51.0,0,36.0,1,1,1,1,2,39.07,1390.04,1,1,0,1,39.07,0.7058823529411765,0.028107104831515642,3
65.0,1,54.0,0,1,1,0,3,69.59,3765.41,1,1,0,0,0.0,0.8307692307692308,0.018481387153059033,2
23.0,1,18.0,0,0,1,0,0,34.24,610.48,0,0,0,0,0.0,0.782608695652174,0.05608701349757568,1
65.0,0,64.0,1,1,0,0,0,62.51,4002.23,0,1,1,1,0.0,0.9846153846153847,0.015618792523168333,2
45.0,1,38.0,1,1,1,1,2,62.71,2392.6,1,1,0,0,62.71,0.8444444444444444,0.026209980774053333,3
59.0,1,2.0,1,1,0,0,0,59.96,124.8,1,0,0,1,0.0,0.03389830508474576,0.48044871794871796,2
47.0,1,19.0,1,1,1,2,2,97.35,1864.37,0,1,0,0,194.7,0.40425531914893614,0.052216030079866124,3
33.0,1,62.0,0,1,0,1,1,83.1,5150.76,0,1,0,1,83.1,1.878787878787879,0.0161335414579596,1
68.0,1,65.0,1,0,0,2,0,115.32,2132.26,0,0,1,0,230.64,0.9558823529411765,0.0540834607411854,1
68.0,0,12.0,0,1,0,0,3,39.83,490.4,0,1,0,0,0.0,0.17647058823529413,0.08121941272430669,1
60.0,1,8.0,1,0,1,0,3,21.58,179.68,0,0,1,1,0.0,0.13333333333333333,0.12010240427426534,2
64.0,0,35.0,0,1,0,0,3,49.9,1746.53,0,0,0,1,0.0,0.546875,0.0285709378023853,1
33.0,1,67.0,1,1,0,0,2,66.1,4424.8,0,1,1,0,0.0,2.0303030303030303,0.014938528295064181,2
36.0,0,9.0,1,1,1,0,0,42.1,368.7,1,0,1,1,0.0,0.25,0.11418497423379442,3
67.0,1,40.0,1,1,0,0,2,75.06,3002.41,1,0,1,0,0.0,0.5970149253731343,0.02499991673355738,2
30.0,0,67.0,1,1,0,1,3,69.59,6481.05,0,1,0,0,69.59,2.2333333333333334,0.010737457665038844,2
39.0,0,33.0,1,0,1,2,0,25.68,830.6,1,0,0,0,51.36,0.8461538461538461,0.03091740910185408,2
33.0,1,11.0,0,1,1,0,0,64.52,722.65,0,0,1,1,0.0,0.3333333333333333,0.08928250190271915,2
57.0,0,15.0,1,1,1,1,0,59.42,900.35,1,0,0,1,59.42,0.2631578947368421,0.06599655689454101,3
39.0,0,6.0,1,1,1,0,1,105.27,628.92,0,1,1,0,0.0,0.15384615384615385,0.16738217897347835,3
31.0,1,4.0,1,1,1,0,1,56.8,228.08,1,1,0,0,0.0,0.12903225806451613,0.24903542616625743,3
41.0,1,16.0,1,1,1,0,2,91.1,1453.89,0,0,0,0,0.0,0.3902439024390244,0.06265948593084758,3
39.0,0,26.0,1,0,0,0,3,29.59,771.38,1,1,1,0,0.0,0.6666666666666666,0.03835982265550053,1
21.0,0,60.0,1,0,1,0,2,46.41,2776.38,0,0,1,0,0.0,2.857142857142857,0.016716011496985282,2
43.65553060078607,1,55.0,1,0,0,0,2,46.27,2537.74,0,1,0,0,0.0,1.2598632806219896,0.018232758280990174,1
31.0,0,33.0,0,0,1,1,3,94.85,3139.92,1,0,0,1,94.85,1.064516129032258,0.030207775994292845,1
38.0,1,43.0,1,1,1,0,2,52.58,2260.43,0,1,1,0,0.0,1.131578947368421,0.023261060948580582,3
34.0,1,71.0,0,1,0,0,1,27.34,1939.88,0,0,0,1,0.0,2.088235294117647,0.01409365527764604,1
53.0,0,13.0,1,1,0,2,2,90.49,1156.37,1,1,0,0,180.98,0.24528301886792453,0.0782535001772789,2
46.0,1,41.0,0,0,0,2,2,47.55,1944.58,1,1,1,1,95.1,0.8913043478260869,0.02445258102006603,0
64.0,0,16.0,1,0,1,2,3,31.14,497.68,1,0,0,0,62.28,0.25,0.06257032631409741,2
51.0,1,2.0,1,0,0,0,3,43.96,87.3,1,0,0,1,0.0,0.0392156862745098,0.5035509736540664,1
62.0,0,33.0,1,1,1,1,2,70.35,2321.76,1,1,1,0,70.35,0.532258064516129,0.030300289435600574,3
36.0,1,4.0,1,1,0,0,3,115.14,456.55,1,0,0,0,0.0,0.1111111111111111,0.2521958164494579,2
31.0,0,51.0,1,1,1,1,0,88.0,4481.33,0,0,1,1,88.0,1.6451612903225807,0.019637027400347666,3
53.0,0,58.0,1,1,0,0,2,92.83,5386.5,0,1,1,0,0.0,1.0943396226415094,0.017233825304000742,2
39.0,1,12.0,0,1,1,1,2,115.96,1384.84,1,0,0,0,115.96,0.3076923076923077,0.08373530516160711,2
41.0,0,47.0,1,0,1,0,1,104.1,4896.82,1,1,0,1,0.0,1.146341463414634,0.021258694418010055,2
32.0,1,45.0,1,0,0,0,2,98.72,4447.15,1,0,1,1,0.0,1.40625,0.022198486671238884,1
20.0,1,25.0,0,1,1,0,1,41.28,1023.05,0,0,1,1,0.0,1.25,0.0403499340208201,2
57.0,0,35.0,1,1,0,1,1,49.45,1727.04,1,1,0,1,49.45,0.6140350877192983,0.028632805262182696,2
68.0,1,44.0,1,0,1,0,3,46.44,2030.74,1,0,1,0,0.0,0.6470588235294118,0.02286851098614298,2
43.65553060078607,0,71.0,1,1,0,0,2,47.17,3358.07,1,1,0,0,0.0,1.6263689622574775,0.014046759001450238,2
29.0,1,50.0,1,1,0,1,3,108.25,5436.79,1,0,0,1,108.25,1.7241379310344827,0.019910645803865885,2
37.0,1,54.0,1,1,1,2,1,118.95,6424.01,0,1,0,0,237.9,1.4594594594594594,0.018516471798767437,3
26.0,1,10.0,1,1,1,2,3,116.28,1161.56,1,0,0,0,232.56,0.38461538461538464,0.10010675298736182,3
38.0,1,22.0,1,0,0,0,2,72.96,1620.61,0,1,0,0,0.0,0.5789473684210527,0.045020085029711034,1
19.0,1,33.0,1,1,1,0,2,45.16,1488.45,1,1,1,0,0.0,1.736842105263158,0.03034028687560885,3
18.0,1,15.0,1,1,1,0,3,106.64,1589.28,0,1,0,0,0.0,0.8333333333333334,0.0670995670995671,3
27.0,0,71.0,1,1,1,0,0,102.0,7250.72,0,1,0,0,0.0,2.6296296296296298,0.014067568462166516,3
26.0,1,63.0,1,0,1,0,0,44.17,2132.26,1,1,0,0,0.0,2.423076923076923,0.0207151097896129,2
62.0,0,55.0,1,0,0,1,3,74.85,4111.62,0,1,0,0,74.85,0.8870967741935484,0.018204503334452112,1
38.0,0,38.0,0,1,0,0,2,95.49,3619.2,0,1,0,0,0.0,1.0,0.026384283819628648,1
21.0,0,64.0,1,1,1,0,1,95.26,6096.1,1,0,0,1,0.0,3.0476190476190474,0.015626384081625956,3
26.0,1,33.0,0,1,1,0,2,69.27,2287.04,0,0,0,1,0.0,1.2692307692307692,0.030288057926402684,2
63.0,0,16.0,0,1,0,0,2,102.12,1614.39,0,0,0,1,0.0,0.25396825396825395,0.06325609053574414,1
43.65553060078607,1,60.0,1,1,0,0,3,65.86,3956.33,0,0,1,0,0.0,1.3743963061330797,0.016646740792603247,2
42.0,0,22.0,1,0,0,0,3,92.11,2034.36,1,1,0,1,0.0,0.5238095238095238,0.04527713875616902,1
46.0,1,44.0,1,1,1,2,1,95.33,4185.31,0,1,1,1,190.66,0.9565217391304348,0.022777285314588402,3
40.0,0,52.0,1,1,1,0,2,30.41,1575.68,0,1,0,1,0.0,1.3,0.019299603980503656,3
54.0,0,37.0,1,1,1,2,1,99.56,3681.18,1,0,1,0,199.12,0.6851851851851852,0.027045675571420034,3
60.0,0,47.0,1,0,1,1,2,103.1,4849.81,0,0,1,0,103.1,0.7833333333333333,0.021258564768516702,2
60.0,0,42.0,1,1,1,1,0,107.9,4536.4,1,1,0,0,107.9,0.7,0.023785380477912003,3
42.0,0,31.0,0,0,1,0,2,35.11,1103.4,1,0,1,0,0.0,0.7380952380952381,0.031819829617545765,1
35.0,0,21.0,1,0,1,0,1,107.55,2253.79,1,0,0,0,0.0,0.6,0.04771961895296367,2
19.0,1,3.0,1,1,0,0,2,118.95,366.65,1,0,0,0,0.0,0.15789473684210525,0.3244238374471567,2
54.0,0,54.0,1,1,1,0,0,81.92,4419.83,0,1,1,1,0.0,1.0,0.0185346495227192,3
48.0,0,1.0,1,0,0,0,1,41.9,40.61,0,0,0,0,0.0,0.020833333333333332,1.0317655749815315,1
34.0,0,22.0,1,1,1,0,3,80.89,1800.4,1,1,1,1,0.0,0.6470588235294118,0.044928904687847146,3
21.0,0,50.0,0,1,1,1,3,72.65,3645.17,1,1,0,1,72.65,2.380952380952381,0.019930483351942436,2
69.0,0,68.0,1,1,0,0,3,33.73,2293.39,0,1,1,0,0.0,0.9855072463768116,0.014707485425505474,2
63.0,0,18.0,1,0,1,1,1,40.55,719.2,0,0,1,0,40.55,0.2857142857142857,0.05638209121245828,2
38.0,0,35.0,1,0,0,0,3,93.9,3266.89,1,1,0,1,0.0,0.9210526315789473,0.028742932881119353,1
40.0,0,62.0,1,1,0,0,1,112.53,6975.85,0,1,1,0,0.0,1.55,0.01613136750360171,2
29.0,1,63.0,1,1,1,0,0,86.6,5458.15,0,0,1,1,0.0,2.1724137931034484,0.015866181764883705,3
58.0,1,71.0,0,1,1,1,3,79.41,5652.13,0,1,0,1,79.41,1.2241379310344827,0.014049570692818458,2
43.0,1,68.0,0,1,0,2,2,81.39,5533.03,1,1,0,0,162.78,1.5813953488372092,0.01470984252751205,1
26.0,0,39.0,1,1,1,0,0,57.4,2241.97,1,1,0,0,0.0,1.5,0.02560248353010968,3
47.0,1,14.0,1,0,0,0,3,54.14,744.12,1,0,0,0,0.0,0.2978723404255319,0.07275708219104446,1
22.0,1,1.0,0,0,1,0,3,62.81,50.65,1,0,1,1,0.0,0.045454545454545456,1.2400789733464956,1
43.0,0,21.0,1,1,0,0,0,91.59,1918.38,0,1,0,0,0.0,0.4883720930232558,0.04774340850092265,2
20.0,1,34.0,1,1,1,1,2,53.64,1838.21,0,1,0,1,53.64,1.7,0.029180561524526576,3
54.0,0,4.0,1,1,1,0,3,45.57,163.85,0,0,0,1,0.0,0.07407407407407407,0.2781202319194385,3
47.0,0,11.0,1,0,0,0,2,114.19,1249.28,1,1,0,1,0.0,0.23404255319148937,0.09140464907786885,1
35.0,1,67.0,1,0,1,0,2,74.0,4963.65,1,0,1,0,0.0,1.9142857142857144,0.014908383951326142,2
68.0,0,64.0,1,1,0,0,1,118.85,2132.26,1,1,1,1,0.0,0.9411764705882353,0.05573898117490361,2
52.0,0,60.0,1,0,0,0,3,116.45,6989.05,0,0,0,1,0.0,1.1538461538461537,0.01666177806711928,1
24.0,0,64.0,1,1,1,1,2,46.28,2954.77,0,0,0,0,46.28,2.6666666666666665,0.015662809626468387,3
37.0,0,50.0,1,1,1,0,0,61.15,3055.04,1,1,1,0,0.0,1.3513513513513513,0.020016104535456165,3
35.0,0,23.0,1,1,1,2,2,29.38,673.45,0,0,1,0,58.76,0.6571428571428571,0.04362610438785359,3
43.65553060078607,1,12.0,0,0,1,0,1,76.73,931.29,0,0,0,0,0.0,0.27487926122661593,0.08239109192625284,1
37.0,0,9.0,1,1,0,0,0,48.67,429.76,1,0,0,0,0.0,0.24324324324324326,0.11324925539836188,2
38.0,0,57.0,1,0,1,0,2,96.54,5501.87,1,1,0,1,0.0,1.5,0.017546761373860163,2
51.0,1,38.0,1,1,1,1,3,96.56,3682.69,1,1,1,1,96.56,0.7450980392156863,0.026219964210943632,3
29.0,1,53.0,1,1,0,0,2,114.49,6051.88,0,1,0,1,0.0,1.8275862068965518,0.01891808826348176,2
54.0,0,37.0,1,1,0,0,1,97.62,3615.76,1,0,0,0,0.0,0.6851851851851852,0.026998473350001106,2
60.0,1,52.0,1,1,1,2,2,30.33,1569.73,1,0,1,1,60.66,0.8666666666666667,0.019321794193905957,3
38.0,1,12.0,1,1,0,0,2,28.94,361.44,1,0,1,0,0.0,0.3157894736842105,0.08006861443116424,2
38.0,1,38.0,0,1,1,2,3,43.72,1649.78,1,0,0,0,87.44,1.0,0.02650050309738268,2
21.0,0,42.0,1,1,1,0,2,107.08,4485.4,1,0,0,1,0.0,2.0,0.023873010210906497,3
51.0,1,8.0,1,1,0,1,1,20.56,149.35,0,0,1,0,20.56,0.1568627450980392,0.1376632072313358,2
45.0,1,69.0,1,1,1,1,2,33.58,2325.76,1,1,0,1,33.58,1.5333333333333334,0.014438291139240503,3
64.0,0,42.0,1,0,0,1,3,88.57,3706.49,0,1,1,1,88.57,0.65625,0.023895923097054086,1
57.0,0,35.0,1,0,1,0,2,119.34,4171.33,1,1,1,0,0.0,0.6140350877192983,0.028609580157887293,2
65.0,1,63.0,1,1,1,0,3,86.45,5448.42,1,1,1,1,0.0,0.9692307692307692,0.015866985291148626,3
25.0,1,22.0,1,1,1,1,1,105.25,2307.89,0,0,0,1,105.25,0.88,0.0456044265541252,3
42.0,1,61.0,0,1,0,0,2,41.24,2510.63,1,1,0,0,0.0,1.4523809523809523,0.016426155984752833,1
44.0,0,10.0,1,1,0,0,1,26.94,265.54,1,1,0,0,0.0,0.22727272727272727,0.10145364163591172,2
33.0,1,16.0,1,1,0,1,1,114.1,1810.77,1,0,0,0,114.1,0.48484848484848486,0.06301186787941042,2
66.0,0,42.0,1,0,1,0,3,30.24,1255.13,1,0,1,0,0.0,0.6363636363636364,0.024093121828017813,2
53.0,1,18.0,0,1,1,0,0,70.65,1278.29,0,0,1,1,0.0,0.33962264150943394,0.05526914862824555,2
59.0,0,49.0,0,1,0,1,0,23.73,1176.58,1,0,0,0,23.73,0.8305084745762712,0.020168624317938432,1
38.0,1,22.0,1,1,1,0,0,78.93,1740.58,0,1,0,0,0.0,0.5789473684210527,0.04534695331441244,3
49.0,1,43.0,1,0,0,0,2,104.22,4453.89,0,1,1,0,0.0,0.8775510204081632,0.023399769639573496,1
23.0,1,43.0,1,1,1,2,3,71.73,3079.57,1,0,0,1,143.46,1.8695652173913044,0.02329221287387525,3
53.0,1,7.0,0,1,1,2,2,82.09,571.51,1,0,0,0,164.18,0.1320754716981132,0.14363703172297948,2
45.0,0,48.0,1,1,1,2,1,30.39,1463.88,1,0,1,1,60.78,1.0666666666666667,0.02075989835232396,3
42.0,0,46.0,0,0,1,0,1,41.02,1894.18,1,1,1,0,0.0,1.0952380952380953,0.0216558088460442,1
41.0,0,9.0,1,1,0,2,0,63.93,580.39,1,1,1,0,127.86,0.21951219512195122,0.1101500715036441,2
29.0,1,71.0,1,0,0,2,2,105.12,2132.26,1,1,0,0,210.24,2.4482758620689653,0.04929980396386932,1
20.0,0,46.0,0,1,1,0,2,63.86,2942.56,1,0,0,0,0.0,2.3,0.021702191289217552,2
67.0,1,21.0,1,1,0,2,2,28.44,591.89,1,1,1,1,56.88,0.31343283582089554,0.04804946865126967,2
59.0,0,45.0,1,1,0,0,3,60.21,2699.93,0,0,1,0,0.0,0.7627118644067796,0.022300578163137564,2
44.0,1,16.0,1,1,1,0,2,68.79,1106.09,1,0,1,0,0.0,0.36363636363636365,0.06219204585521975,3
31.0,1,25.0,1,1,0,2,2,69.26,1722.76,1,1,0,1,138.52,0.8064516129032258,0.0402029301818013,2
36.0,0,38.0,1,0,1,0,2,70.36,2681.0,1,0,1,0,0.0,1.0555555555555556,0.026243938828795225,2
29.0,1,20.0,1,0,1,2,2,53.95,1100.68,0,1,0,1,107.9,0.6896551724137931,0.04901515426827052,2
65.0,1,46.0,1,1,0,0,2,70.57,3251.79,0,1,0,0,0.0,0.7076923076923077,0.021701893418701698,2
62.0,1,70.0,0,1,1,1,1,25.51,1789.53,1,0,1,1,25.51,1.1290322580645162,0.014255139617664975,2
39.0,1,69.0,1,1,1,2,3,62.23,4279.46,1,0,0,0,124.46,1.7692307692307692,0.014541554308253844,3
30.0,0,48.0,1,0,1,1,2,78.66,3778.08,1,1,1,0,78.66,1.6,0.020820099097954518,2
31.0,1,61.0,1,1,0,1,1,117.47,7179.55,1,1,1,0,117.47,1.967741935483871,0.016361749691833054,2
68.0,0,67.0,1,1,1,0,1,98.28,6575.39,0,1,0,0,0.0,0.9852941176470589,0.014946641948234248,3
63.0,0,57.0,1,0,1,1,0,113.22,6450.51,0,0,0,1,113.22,0.9047619047619048,0.017552100531585874,2
53.0,0,26.0,1,1,0,0,1,96.28,2507.28,0,1,1,1,0.0,0.49056603773584906,0.03840017867968475,2
54.0,1,52.0,1,1,1,0,3,117.58,6129.34,1,1,1,1,0.0,0.9629629629629629,0.019183142067498295,3
45.0,0,28.0,0,0,1,0,1,65.66,1837.12,0,0,0,1,0.0,0.6222222222222222,0.03574072461243686,1
54.0,1,25.0,1,1,0,2,0,93.11,2325.58,0,1,1,1,186.22,0.46296296296296297,0.04003732402239441,2
40.0,1,36.0,0,0,1,0,3,103.89,3728.09,1,0,1,1,0.0,0.9,0.027866816519987445,1
43.65553060078607,0,71.0,0,1,1,0,3,104.63,7432.57,0,0,1,0,0.0,1.6263689622574775,0.014077230352354569,2
38.0,1,12.0,0,0,0,0,1,41.03,488.16,1,0,0,1,0.0,0.3157894736842105,0.08405031137332022,0
46.0,0,41.0,1,1,0,1,1,119.18,4896.16,1,1,1,0,119.18,0.8913043478260869,0.024341524786771675,2
69.0,0,24.0,1,1,1,0,3,85.44,2056.18,0,1,0,0,0.0,0.34782608695652173,0.04155278234395821,3
48.0,0,34.0,1,1,1,2,3,77.23,2623.33,1,0,0,1,154.46,0.7083333333333334,0.02943968162602494,3
58.0,0,71.0,0,1,0,1,2,23.02,1647.68,0,0,1,1,23.02,1.2241379310344827,0.013971159448436589,1
26.0,0,33.0,1,0,0,2,2,86.76,2856.29,0,1,0,0,173.52,1.2692307692307692,0.03037506695748681,1
57.0,0,42.0,1,1,1,2,2,103.36,4327.78,0,1,0,0,206.72,0.7368421052631579,0.02388291456589753,3
36.0,1,65.0,1,0,0,2,2,35.33,2308.67,1,1,1,1,70.66,1.8055555555555556,0.015303183218043288,1
43.65553060078607,1,28.0,1,1,0,0,0,94.8,2634.35,1,1,1,1,0.0,0.6413849428621038,0.035986106629718906,2
61.0,0,45.0,1,1,1,0,1,48.08,2162.08,1,1,1,0,0.0,0.7377049180327869,0.022237845038111447,3
56.0,1,52.0,0,0,1,0,2,32.75,1685.04,1,0,0,0,0.0,0.9285714285714286,0.01943574039785406,1
21.0,1,34.0,0,1,0,2,1,106.93,3637.16,1,0,0,0,213.86,1.619047619047619,0.029399311550770385,1
39.0,1,58.0,1,1,0,0,2,70.18,4066.22,1,1,0,0,0.0,1.4871794871794872,0.017259272739792733,2
36.0,0,29.0,1,1,0,2,3,23.01,659.0,0,0,1,0,46.02,0.8055555555555556,0.0349165402124431,2
23.0,1,26.0,0,1,1,2,3,74.99,1964.86,0,0,0,0,149.98,1.1304347826086956,0.03816556904817646,2
45.0,1,4.0,1,1,1,0,1,105.6,428.49,0,0,0,1,0.0,0.08888888888888889,0.24644682489673037,3
51.0,0,28.0,1,1,1,2,3,81.53,2264.3,0,0,1,1,163.06,0.5490196078431373,0.03600671289140132,3
18.0,1,16.0,0,1,0,1,3,48.47,766.61,1,0,1,1,48.47,0.8888888888888888,0.06322641238700251,1
18.0,1,66.0,1,0,1,0,1,32.56,2147.79,1,0,0,1,0.0,3.6666666666666665,0.015159768878707883,2
65.0,0,9.0,1,1,1,2,2,34.92,320.46,1,1,0,1,69.84,0.13846153846153847,0.108968357985396,3
25.0,1,62.0,1,0,0,2,2,99.98,6198.62,0,0,0,1,199.96,2.48,0.01612939654310153,1
56.0,1,56.0,1,1,0,2,3,77.16,4320.15,1,1,1,0,154.32,1.0,0.017860490955175168,2
34.0,0,31.0,1,1,0,1,0,37.31,1154.12,1,1,1,0,37.31,0.9117647058823529,0.03232766090181264,2
64.0,1,59.0,1,1,0,1,0,43.46,2556.8,1,1,1,1,43.46,0.921875,0.01699780976220275,2
63.0,0,36.0,1,1,1,1,3,69.59,2145.33,1,0,1,0,69.59,0.5714285714285714,0.0324378999967371,3
63.0,0,63.0,1,0,1,0,1,108.41,6834.92,0,0,1,1,0.0,1.0,0.0158611951566368,2
36.0,1,33.0,1,1,1,0,1,42.07,1378.23,0,0,0,1,0.0,0.9166666666666666,0.030524658438722128,3
68.0,0,12.0,1,1,1,0,2,44.6,539.29,0,1,0,0,0.0,0.17647058823529413,0.08270132952585808,3
64.0,1,5.0,0,1,0,0,1,100.62,502.08,1,0,0,0,0.0,0.078125,0.20040630975143406,1
39.0,1,44.0,0,0,1,1,2,69.59,1052.05,1,1,0,0,69.59,1.1282051282051282,0.06614704624304929,1
49.0,1,68.0,0,1,0,1,2,119.28,2132.26,0,1,0,0,119.28,1.3877551020408163,0.05594064513708459,1
63.0,1,34.0,1,1,0,0,1,103.8,3530.03,1,1,1,1,0.0,0.5396825396825397,0.029404849250572938,2
35.0,0,24.0,0,0,1,2,2,32.34,762.6,1,0,0,0,64.68,0.6857142857142857,0.042407553107789146,1
34.0,1,25.0,1,0,1,1,0,52.17,1287.53,0,1,1,0,52.17,0.7352941176470589,0.04051944420712527,2
26.0,1,69.0,1,1,0,0,0,89.09,6131.92,1,1,0,0,0.0,2.6538461538461537,0.014528891440201438,2
56.0,0,68.0,1,0,0,0,2,54.55,3707.34,0,1,1,1,0.0,1.2142857142857142,0.014714053742036068,1
41.0,0,28.0,1,1,0,0,0,20.95,575.64,0,0,0,1,0.0,0.6829268292682927,0.03639427419915225,2
43.0,0,53.0,1,1,0,1,3,113.0,5989.27,0,1,1,0,113.0,1.2325581395348837,0.018867073950581622,2
40.0,0,21.0,0,1,0,2,3,63.43,1323.84,1,0,0,1,126.86,0.525,0.04791364515349287,1
64.0,1,43.0,1,1,1,0,0,60.85,2613.75,0,1,0,1,0.0,0.671875,0.02328072692491631,3
26.0,1,68.0,1,1,1,1,2,73.12,4970.91,0,1,1,0,73.12,2.6153846153846154,0.014709580338408863,3
45.0,0,49.0,1,1,0,1,3,70.17,3432.8,0,1,0,1,70.17,1.0888888888888888,0.020441039384758795,2
43.65553060078607,1,69.0,0,0,0,1,2,75.7,5227.23,1,0,1,0,75.7,1.5805557520530416,0.01448185750387873,0
60.0,0,57.0,0,1,0,0,2,75.66,4323.58,1,1,0,1,0.0,0.95,0.01749938708200149,1
51.0,1,14.0,1,0,1,1,2,89.73,1257.45,0,1,0,0,89.73,0.27450980392156865,0.07135870213527377,2
38.0,1,25.0,0,1,1,2,1,20.77,528.52,0,1,0,1,41.54,0.6578947368421053,0.0392984182244759,2
28.0,0,68.0,0,1,1,0,0,41.2,2807.55,1,0,0,0,0.0,2.4285714285714284,0.014674716389734822,2
57.0,1,13.0,0,1,0,0,3,105.97,1400.8,0,0,1,1,0.0,0.22807017543859648,0.07564962878355226,1
29.0,1,21.0,1,0,1,2,0,103.1,2166.99,0,1,1,1,206.2,0.7241379310344828,0.047577515355400814,2
46.0,1,22.0,1,0,1,0,1,28.26,622.67,1,1,0,1,0.0,0.4782608695652174,0.045385196010728,2
38.0,0,41.0,0,1,0,0,2,26.91,1107.86,0,1,1,1,0.0,1.0789473684210527,0.024290072752874915,1
36.0,0,71.0,1,1,0,0,0,95.92,6788.19,0,1,1,1,0.0,1.9722222222222223,0.014130423573883466,2
52.0,0,9.0,0,0,0,2,2,63.44,560.55,0,1,1,0,126.88,0.17307692307692307,0.11317456069931318,0
25.0,0,5.0,0,0,1,0,2,36.34,172.48,1,1,1,0,0.0,0.2,0.2106910946196661,1
50.0,1,65.0,1,1,1,1,2,89.35,5822.58,1,1,0,0,89.35,1.3,0.015345431063205657,3
26.0,0,9.0,0,1,0,2,1,54.74,488.98,1,1,0,1,109.48,0.34615384615384615,0.11194731890874883,1
55.0,0,54.0,1,1,0,2,0,73.39,3955.08,0,1,0,1,146.78,0.9818181818181818,0.01855588256116185,2
46.0,1,48.0,1,1,0,1,0,85.02,4080.49,0,0,0,0,85.02,1.0434782608695652,0.020835732963443116,2
43.65553060078607,0,17.0,1,1,0,0,1,79.68,1361.46,0,0,1,1,0.0,0.3894122867377059,0.05852540654885197,2
49.0,1,59.0,1,1,1,0,3,102.26,6026.78,0,1,1,0,0.0,1.2040816326530612,0.01696760127298491,3
45.0,0,52.0,1,1,1,0,0,57.67,2994.27,1,1,1,1,0.0,1.1555555555555554,0.019260120162844365,3
36.0,0,26.0,0,1,1,0,2,24.82,662.63,0,0,1,1,0.0,0.7222222222222222,0.03745680092962891,2
56.0,1,65.0,1,1,0,0,1,76.34,4970.25,0,0,0,1,0.0,1.1607142857142858,0.015359388360746441,2
68.0,0,32.0,1,1,0,0,2,65.33,2098.13,1,0,0,1,0.0,0.47058823529411764,0.03113725078998918,2
34.0,0,37.0,1,1,1,0,1,21.0,787.98,0,1,0,1,0.0,1.088235294117647,0.026650422599558365,3
18.0,0,71.0,1,0,1,1,1,96.29,6827.65,1,1,1,0,96.29,3.9444444444444446,0.014102949038102424,2
29.0,1,11.0,1,0,1,1,1,95.23,1040.85,1,1,0,1,95.23,0.3793103448275862,0.09149253014363262,2
20.0,0,61.0,1,0,0,1,3,25.65,1567.81,1,0,0,1,25.65,3.05,0.01636040081387413,1
43.65553060078607,0,21.0,1,1,1,0,2,52.95,1107.3,1,1,0,0,0.0,0.48103870714657787,0.047819019235979414,3
58.0,0,24.0,0,0,0,0,2,30.28,729.14,0,0,0,0,0.0,0.41379310344827586,0.04152837589488987,0
54.0,1,71.0,1,1,1,2,0,34.13,2432.29,0,1,1,1,68.26,1.3148148148148149,0.014032043876346982,3
33.0,1,8.0,0,1,0,1,2,105.72,840.58,1,1,1,1,105.72,0.24242424242424243,0.12577030145851673,1
69.0,0,60.0,1,1,0,0,2,91.61,5490.32,1,0,1,1,0.0,0.8695652173913043,0.0166857305220825,2
42.0,0,47.0,0,1,0,1,2,47.67,2247.67,0,0,0,0,47.67,1.119047619047619,0.021208629380647517,1
18.0,0,18.0,0,1,1,0,2,116.73,2103.12,0,0,0,1,0.0,1.0,0.05550325231085245,2
65.0,0,53.0,1,0,1,0,1,112.12,5934.34,1,1,0,0,0.0,0.8153846153846154,0.018893423700023927,2
19.0,0,47.0,1,0,0,2,3,105.49,4956.15,0,1,1,1,210.98,2.473684210526316,0.021284666525428004,1
33.0,1,15.0,1,1,0,2,3,48.13,703.79,1,0,0,0,96.26,0.45454545454545453,0.0683868767672175,2
38.0,0,49.0,1,1,1,0,1,76.42,3748.29,1,1,1,1,0.0,1.2894736842105263,0.020387963578058263,3
62.0,1,54.0,0,1,0,1,3,29.05,1560.54,1,0,0,0,29.05,0.8709677419354839,0.018615351096415343,1
45.0,1,41.0,0,1,1,2,1,91.65,3743.17,0,1,1,0,183.3,0.9111111111111111,0.024484594608313277,2
23.0,1,30.0,0,1,0,0,0,100.18,2998.03,0,0,1,1,0.0,1.3043478260869565,0.03341527603126053,1
47.0,0,49.0,1,1,0,0,2,59.95,2932.46,0,0,0,1,0.0,1.0425531914893618,0.02044358661328714,2
43.0,0,30.0,1,1,0,1,2,66.66,2006.47,1,0,0,0,66.66,0.6976744186046512,0.03322252513120057,2
40.0,0,3.0,0,0,0,0,0,83.58,256.54,0,1,0,0,0.0,0.075,0.3257971466437982,0
43.0,0,1.0,0,0,0,2,2,92.5,85.75,0,0,0,1,185.0,0.023255813953488372,1.0787172011661808,0
58.0,0,3.0,1,1,0,0,1,112.01,343.48,1,0,1,1,0.0,0.05172413793103448,0.32610341213462213,2
66.0,1,25.0,0,1,0,1,2,107.74,2696.57,1,1,1,1,107.74,0.3787878787878788,0.039954460666698804,1
63.0,0,14.0,1,1,1,1,1,100.93,1410.82,1,0,1,1,100.93,0.2222222222222222,0.07153995548687998,3
55.0,1,12.0,1,0,1,0,0,67.72,800.31,1,1,1,0,0.0,0.21818181818181817,0.08461721083080306,2
